"date","lip","lcpi","lpcom","unemp","ffr","gs1","ebp","shock_wieland","lip_lag1","lip_lag2","unemp_lag1","unemp_lag2","lcpi_lag1","lcpi_lag2","lpcom_lag1","lpcom_lag2","ffr_lag1","ffr_lag2","shock_wieland_lag1","dep_lead","shock_bauer","shock_bs_lag1","shock_bauer_lag1","shock_bauer_lag2"
2001-06-01,4.4973744854507,5.18009673516061,490.897164031976,4.5,3.97,3.58,13.29,9.92687,4.50270214974215,4.50798064128336,4.3,4.4,5.17784321308016,5.17275414357269,491.852000518845,491.559174540936,4.21,4.8,-9.67454,4.57623867695701,0.108982746792104,-0.0731567548005162,-0.0731567548005162,-0.248783622999742
2001-07-01,4.49127558057851,5.17840706987548,489.335213348152,4.6,3.77,3.62,12.98,NA,4.4973744854507,4.50270214974215,4.5,4.3,5.18009673516061,5.17784321308016,490.897164031976,491.852000518845,3.97,4.21,9.92687,4.57305703417163,0,0.108982746792104,0.108982746792104,-0.0731567548005162
2001-08-01,4.49039886057608,5.17840706987548,489.335213348152,4.9,3.65,3.47,12.62,4.4752,4.49127558057851,4.4973744854507,4.6,4.5,5.17840706987548,5.18009673516061,489.335213348152,490.897164031976,3.77,3.97,NA,4.5763426363162,0.00203961778295017,0,0,0.108982746792104
2001-09-01,4.48497687294549,5.18234519029562,489.260222718466,5,3.07,2.82,14.28,NA,4.49039886057608,4.49127558057851,4.9,4.6,5.17840706987548,5.17840706987548,489.335213348152,489.335213348152,3.65,3.77,4.4752,4.55678214095792,0,0.00203961778295017,0.00203961778295017,0
2001-10-01,4.48192966028715,5.17953383055807,486.98394841308,5.3,2.49,2.33,13.4,-3.33076,4.48497687294549,4.49039886057608,5,4.9,5.18234519029562,5.17840706987548,489.260222718466,489.335213348152,3.07,3.65,NA,4.5689324593035,-0.00231992160709547,0,0,0.00203961778295017
2001-11-01,4.47604052010613,5.17897060891547,486.599480426999,5.5,2.09,2.18,12.67,-13.6923,4.48192966028715,4.48497687294549,5.3,5,5.17953383055807,5.18234519029562,486.98394841308,489.260222718466,2.49,3.07,-3.33076,4.57986878812557,-0.0905243524754425,-0.00231992160709547,-0.00231992160709547,0
2001-12-01,4.47565130389389,5.17840706987548,485.281120890269,5.7,1.82,2.22,12.81,-0.74826,4.47604052010613,4.48192966028715,5.5,5.3,5.17897060891547,5.17953383055807,486.599480426999,486.98394841308,2.09,2.49,-13.6923,4.58468478565544,-0.00257611499089069,-0.0905243524754425,-0.0905243524754425,-0.00231992160709547
2002-01-01,4.48258890715261,5.18009673516061,485.592890433527,5.7,1.73,2.16,12.42,1.74406,4.47565130389389,4.47604052010613,5.7,5.5,5.17840706987548,5.17897060891547,485.281120890269,486.599480426999,1.82,2.09,-0.74826,4.58626255806046,0.0518965791289366,-0.00257611499089069,-0.00257611499089069,-0.0905243524754425
2002-02-01,4.48252560213318,5.18178355029209,485.515039125586,5.7,1.74,2.23,12.53,NA,4.48258890715261,4.47565130389389,5.7,5.7,5.18009673516061,5.17840706987548,485.592890433527,485.281120890269,1.73,1.82,1.74406,4.58668742728202,0,0.0518965791289366,0.0518965791289366,-0.00257611499089069
2002-03-01,4.49005670888736,5.18458860121969,486.599480426999,5.7,1.73,2.57,12.08,-3.38719,4.48252560213318,4.48258890715261,5.7,5.7,5.18178355029209,5.18009673516061,485.515039125586,485.592890433527,1.74,1.73,NA,4.58895238551526,-0.0730886937126932,0,0,0.0518965791289366
2002-04-01,4.49480494533826,5.18906038061109,487.36694390231,5.9,1.75,2.48,11.46,NA,4.49005670888736,4.48252560213318,5.7,5.7,5.18458860121969,5.18178355029209,486.599480426999,485.515039125586,1.73,1.74,-3.38719,4.5919086391049,0,-0.0730886937126932,-0.0730886937126932,0
2002-05-01,4.49908496334914,5.19017520792833,487.36694390231,5.8,1.75,2.35,11.76,0.54643,4.49480494533826,4.49005670888736,5.9,5.7,5.18906038061109,5.18458860121969,487.36694390231,486.599480426999,1.75,1.73,NA,4.5921599182997,-0.0298326211419787,0,0,-0.0730886937126932
2002-06-01,4.5072662452924,5.1907321558681,487.443367291585,5.8,1.75,2.2,12.98,0.3731,4.49908496334914,4.49480494533826,5.8,5.9,5.19017520792833,5.18906038061109,487.36694390231,487.36694390231,1.75,1.75,0.54643,4.59552178954814,0.0482659512253105,-0.0298326211419787,-0.0298326211419787,0
2002-07-01,4.50693533349502,5.19295685089021,487.672287650999,5.8,1.73,1.96,13.45,NA,4.5072662452924,4.49908496334914,5.8,5.8,5.1907321558681,5.19017520792833,487.443367291585,487.36694390231,1.75,1.75,0.3731,4.59486830334783,0,0.0482659512253105,0.0482659512253105,-0.0298326211419787
2002-08-01,4.50590770612533,5.19573077777294,487.900685161782,5.7,1.74,1.76,13.08,3.22648,4.50693533349502,4.5072662452924,5.8,5.8,5.19295685089021,5.1907321558681,487.672287650999,487.443367291585,1.73,1.75,NA,4.5991993962469,-0.0735262797382203,0,0,0.0482659512253105
2002-09-01,4.50686582810308,5.19739144795808,488.507207112091,5.7,1.75,1.72,13.36,1.70478,4.50590770612533,4.50693533349502,5.7,5.8,5.19573077777294,5.19295685089021,487.900685161782,487.672287650999,1.74,1.73,3.22648,4.59738596741888,0.00997100017864658,-0.0735262797382203,-0.0735262797382203,0
2002-10-01,4.50423099297374,5.19960139360888,489.185175810629,5.7,1.75,1.65,13.66,NA,4.50686582810308,4.50590770612533,5.7,5.7,5.19739144795808,5.19573077777294,488.507207112091,487.900685161782,1.75,1.74,1.70478,4.59636049435859,0,0.00997100017864658,0.00997100017864658,-0.0735262797382203
2002-11-01,4.509701693653,5.20125565370491,489.110072540107,5.9,1.34,1.49,12.29,-20.9384,4.50423099297374,4.50686582810308,5.7,5.7,5.19960139360888,5.19739144795808,489.185175810629,488.507207112091,1.75,1.75,NA,4.59609210461472,-0.0861130606985522,0,0,0.00997100017864658
2002-12-01,4.50414027969071,5.20290718174338,488.95969657192,6,1.24,1.45,11.93,-0.07377,4.509701693653,4.50423099297374,5.9,5.7,5.20125565370491,5.19960139360888,489.110072540107,489.185175810629,1.34,1.75,-20.9384,4.6062945536498,0.0438256038357958,-0.0861130606985522,-0.0861130606985522,0
2003-01-01,4.51236277165182,5.20729796816087,490.749453517674,5.8,1.24,1.36,11.49,0.83316,4.50414027969071,4.509701693653,6,5.9,5.20290718174338,5.20125565370491,488.95969657192,489.110072540107,1.24,1.34,-0.07377,4.60271316999492,0.0653039229064782,0.0438256038357958,0.0438256038357958,-0.0861130606985522
2003-02-01,4.51360847189964,5.21275947818639,492.435092549924,5.9,1.26,1.3,11.29,NA,4.51236277165182,4.50414027969071,5.8,6,5.20729796816087,5.20290718174338,490.749453517674,488.95969657192,1.24,1.24,0.83316,4.61231063221635,0,0.0653039229064782,0.0653039229064782,0.0438256038357958
2003-03-01,4.51086609990171,5.21439213161028,495.017732505914,5.9,1.25,1.24,10.77,2.25743,4.51360847189964,4.51236277165182,5.9,5.8,5.21275947818639,5.20729796816087,492.435092549924,490.749453517674,1.26,1.24,NA,4.61408235437467,0.0428747700320933,0,0,0.0653039229064782
2003-04-01,4.50458823478324,5.21057845224003,491.852000518845,6,1.26,1.27,9.51,NA,4.51086609990171,4.51360847189964,5.9,5.9,5.21439213161028,5.21275947818639,495.017732505914,492.435092549924,1.25,1.26,2.25743,4.62077086017667,0,0.0428747700320933,0.0428747700320933,0
2003-05-01,4.50424426739813,5.20893955539682,491.77887437299,6.1,1.26,1.18,9.4,1.53838,4.50458823478324,4.51086609990171,6,5.9,5.21057845224003,5.21439213161028,491.852000518845,495.017732505914,1.26,1.25,NA,4.62130826388016,-0.0852267430564459,0,0,0.0428747700320933
2003-06-01,4.50556640184263,5.21003245168046,492.725368515721,6.3,1.22,1.01,8.91,13.30921,4.50424426739813,4.50458823478324,6.1,6,5.20893955539682,5.21057845224003,491.77887437299,491.852000518845,1.26,1.26,1.53838,4.6215817760935,0.131476601937948,-0.0852267430564459,-0.0852267430564459,0
2003-07-01,4.51071554011023,5.21330399222108,492.507740573461,6.2,1.01,1.12,9.3,NA,4.50556640184263,4.50424426739813,6.3,6.1,5.21003245168046,5.20893955539682,492.725368515721,491.77887437299,1.22,1.26,13.30921,4.62001249199099,0,0.131476601937948,0.131476601937948,-0.0852267430564459
2003-08-01,4.50858549433848,5.21764946348058,492.725368515721,6.1,1.03,1.31,9.13,0.34862,4.51071554011023,4.50556640184263,6.2,6.3,5.21330399222108,5.21003245168046,492.507740573461,492.725368515721,1.01,1.22,NA,4.62197125428617,-0.0225660422798381,0,0,0.131476601937948
2003-09-01,4.51504742821488,5.22089621957945,493.087032562739,6.1,1.01,1.24,8.61,-0.52173,4.50858549433848,4.51071554011023,6.1,6.2,5.21764946348058,5.21330399222108,492.725368515721,492.507740573461,1.03,1.01,0.34862,4.62441187167221,0.0238947169005634,-0.0225660422798381,-0.0225660422798381,0
2003-10-01,4.51639252276019,5.21981513839308,493.662988078576,6,1.01,1.25,8.25,-0.34977,4.51504742821488,4.50858549433848,6.1,6.1,5.22089621957945,5.21764946348058,493.087032562739,492.725368515721,1.01,1.03,-0.52173,4.62148241520039,-0.107735562730021,0.0238947169005634,0.0238947169005634,-0.0225660422798381
2003-11-01,4.52316263260218,5.22035582507832,493.37542497603,5.8,1,1.34,8.09,NA,4.51639252276019,4.51504742821488,6,6.1,5.21981513839308,5.22089621957945,493.662988078576,493.087032562739,1.01,1.01,-0.34977,4.62709506950851,0,-0.107735562730021,-0.107735562730021,0.0238947169005634
2003-12-01,4.52366941585793,5.22305488204749,493.806460126142,5.7,0.98,1.31,7.69,-0.2943,4.52316263260218,4.51639252276019,5.8,6,5.22035582507832,5.21981513839308,493.37542497603,493.662988078576,1,1.01,NA,4.62767895230647,0.0297863936397605,0,0,-0.107735562730021
2004-01-01,4.52533445689301,5.22735827760754,495.159275346247,5.7,1,1.24,7.48,-0.09251,4.52366941585793,4.52316263260218,5.7,5.8,5.22305488204749,5.22035582507832,493.806460126142,493.37542497603,0.98,1,-0.2943,4.62643546857251,0.141472763808943,0.0297863936397605,0.0297863936397605,0
2004-02-01,4.53151826367399,5.22950305054768,495.653103510305,5.6,1.01,1.24,7.58,NA,4.52533445689301,4.52366941585793,5.7,5.7,5.22735827760754,5.22305488204749,495.159275346247,493.806460126142,1,0.98,-0.09251,4.62277038972907,0,0.141472763808943,0.141472763808943,0.0297863936397605
2004-03-01,4.52760640323973,5.23164323328004,496.35436865624,5.8,1,1.19,7.52,-0.08316,4.53151826367399,4.52533445689301,5.6,5.7,5.22950305054768,5.22735827760754,495.653103510305,495.159275346247,1.01,1,NA,4.61957395189869,-0.0753086666934861,0,0,0.141472763808943
2004-04-01,4.53147735841916,5.23324536980432,497.535347995162,5.6,1,1.43,7.78,NA,4.52760640323973,4.53151826367399,5.8,5.6,5.23164323328004,5.22950305054768,496.35436865624,495.653103510305,1,1.01,-0.08316,4.61269579740536,0,-0.0753086666934861,-0.0753086666934861,0
2004-05-01,4.53886477148004,5.23750522715128,498.907111618042,5.6,1,1.78,8.32,-0.74346,4.53147735841916,4.52760640323973,5.6,5.8,5.23324536980432,5.23164323328004,497.535347995162,496.35436865624,1,1,NA,4.60650529433417,-0.0291932061830024,0,0,-0.0753086666934861
2004-06-01,4.53114790247069,5.24121777450746,499.179220629478,5.6,1.03,2.12,8.16,-0.66711,4.53886477148004,4.53147735841916,5.6,5.6,5.23750522715128,5.23324536980432,498.907111618042,497.535347995162,1,1,-0.74346,4.60389737630941,-0.0122202767051065,-0.0291932061830024,-0.0291932061830024,0
2004-07-01,4.53849819061199,5.24227597566441,499.314997975524,5.5,1.26,2.1,7.96,NA,4.53114790247069,4.53886477148004,5.6,5.6,5.24121777450746,5.23750522715128,499.179220629478,498.907111618042,1.03,1,-0.66711,4.5993472656453,0,-0.0122202767051065,-0.0122202767051065,-0.0291932061830024
2004-08-01,4.53935191298398,5.24280465661778,499.721227376411,5.4,1.43,2.02,7.67,1.42244,4.53849819061199,4.53114790247069,5.5,5.6,5.24227597566441,5.24121777450746,499.314997975524,499.179220629478,1.26,1.03,NA,4.58342649604813,0.0736429072235316,0,0,-0.0122202767051065
2004-09-01,4.54047485255612,5.24597088617583,499.518318953733,5.4,1.61,2.12,7.48,-0.01879,4.53935191298398,4.53849819061199,5.4,5.5,5.24280465661778,5.24227597566441,499.721227376411,499.314997975524,1.43,1.26,1.42244,4.53857728939893,-0.0130585842427143,0.0736429072235316,0.0736429072235316,0
2004-10-01,4.54933501392452,5.25122575901419,501.063529409626,5.5,1.76,2.23,7.21,NA,4.54047485255612,4.53935191298398,5.4,5.4,5.24597088617583,5.24280465661778,499.518318953733,499.721227376411,1.61,1.43,-0.01879,4.54858396135785,0,-0.0130585842427143,-0.0130585842427143,0.0736429072235316
2004-11-01,4.55178523192061,5.2559316500516,501.992534100335,5.4,1.93,2.5,7.13,0.00632,4.54933501392452,4.54047485255612,5.5,5.4,5.25122575901419,5.24597088617583,501.063529409626,499.518318953733,1.76,1.61,NA,4.53540951982223,-0.0588955767568913,0,0,-0.0130585842427143
2004-12-01,4.55956070806884,5.2559316500516,501.196773933003,5.4,2.16,2.67,6.98,0.00429,4.55178523192061,4.54933501392452,5.4,5.5,5.2559316500516,5.25122575901419,501.992534100335,501.063529409626,1.93,1.76,0.00632,4.5067477681914,-0.0177779926194163,-0.0588955767568913,-0.0588955767568913,0
2005-01-01,4.56308176488811,5.25540986553676,501.66173657738,5.3,2.28,2.86,7.17,NA,4.55956070806884,4.55178523192061,5.4,5.4,5.2559316500516,5.2559316500516,501.196773933003,501.992534100335,2.16,1.93,0.00429,4.4815461247067,0,-0.0177779926194163,-0.0177779926194163,-0.0588955767568913
2005-02-01,4.57027745359989,5.25957653823161,502.124547320827,5.4,2.5,3.03,6.98,-0.55152,4.56308176488811,4.55956070806884,5.3,5.4,5.25540986553676,5.2559316500516,501.66173657738,501.196773933003,2.28,2.16,NA,4.47555113018348,-0.0245350053451472,0,0,-0.0177779926194163
2005-03-01,4.56886402140879,5.26320818943447,503.500265054455,5.2,2.63,3.3,7.84,0.00159,4.57027745359989,4.56308176488811,5.4,5.3,5.25957653823161,5.25540986553676,502.124547320827,501.66173657738,2.5,2.28,-0.55152,4.45978481171645,0.063515692610204,-0.0245350053451472,-0.0245350053451472,0
2005-04-01,4.57093788996736,5.26631057041295,504.342511691925,5.2,2.79,3.32,8.21,NA,4.56886402140879,4.57027745359989,5.2,5.4,5.26320818943447,5.25957653823161,503.500265054455,502.124547320827,2.63,2.5,0.00159,4.45190594648982,0,0.063515692610204,0.063515692610204,-0.0245350053451472
2005-05-01,4.57187293444492,5.26579417484248,503.889875936911,5.1,3,3.33,7.99,0.11712516723574,4.57093788996736,4.56886402140879,5.2,5.2,5.26631057041295,5.26320818943447,504.342511691925,503.500265054455,2.79,2.63,NA,4.44198750684549,0.0215886788442815,0,0,0.063515692610204
2005-06-01,4.57623867695701,5.26631057041295,503.889875936911,5,3.04,3.36,7.7,-0.10387,4.57187293444492,4.57093788996736,5.1,5.2,5.26579417484248,5.26631057041295,503.889875936911,504.342511691925,3,2.79,0.11712516723574,4.43881567474818,0.0587029189232907,0.0215886788442815,0.0215886788442815,0
2005-07-01,4.57305703417163,5.27248660651351,505.177723742743,5,3.26,3.64,7.51,NA,4.57623867695701,4.57187293444492,5,5.1,5.26631057041295,5.26579417484248,503.889875936911,503.889875936911,3.04,3,-0.10387,4.45068128230293,0,0.0587029189232907,0.0587029189232907,0.0215886788442815
2005-08-01,4.5763426363162,5.2786247332023,506.006017742378,4.9,3.5,3.87,7.62,0.04223,4.57305703417163,4.57623867695701,5,5,5.27248660651351,5.26631057041295,505.177723742743,503.889875936911,3.26,3.04,NA,4.46175352325105,-0.0321241256682155,0,0,0.0587029189232907
2005-09-01,4.55678214095792,5.29229929422247,508.883014168131,5,3.62,3.85,7.84,2.97223,4.5763426363162,4.57305703417163,4.9,5,5.2786247332023,5.27248660651351,506.006017742378,505.177723742743,3.5,3.26,0.04223,4.47029045619399,0.0146738213577052,-0.0321241256682155,-0.0321241256682155,0
2005-10-01,4.5689324593035,5.29380721107015,511.319188242135,5,3.78,4.18,8.15,NA,4.55678214095792,4.5763426363162,5,4.9,5.29229929422247,5.2786247332023,508.883014168131,506.006017742378,3.62,3.5,2.97223,4.47256293763925,0,0.0146738213577052,0.0146738213577052,-0.0321241256682155
2005-11-01,4.57986878812557,5.28877195370451,509.803548437709,5,4,4.33,8.17,0.0678,4.5689324593035,4.55678214095792,5,5,5.29380721107015,5.29229929422247,511.319188242135,508.883014168131,3.78,3.62,NA,4.47664111799206,-0.00395455177655354,0,0,0.0146738213577052
2005-12-01,4.58468478565544,5.28877195370451,509.375020080676,4.9,4.16,4.35,8.13,0.13007,4.57986878812557,4.5689324593035,5,5,5.28877195370451,5.29380721107015,509.803548437709,511.319188242135,4,3.78,0.0678,4.48006490802654,-0.040024819870018,-0.00395455177655354,-0.00395455177655354,0
2006-01-01,4.58626255806046,5.29481122721875,510.169402504322,4.7,4.29,4.45,7.96,0.4709,4.58468478565544,4.57986878812557,4.9,5,5.28877195370451,5.28877195370451,509.375020080676,509.803548437709,4.16,4,0.13007,4.49076556206667,0.0301108625353025,-0.040024819870018,-0.040024819870018,-0.00395455177655354
2006-02-01,4.58668742728202,5.29531285752774,508.636100462439,4.8,4.49,4.68,8,NA,4.58626255806046,4.58468478565544,4.7,4.9,5.29481122721875,5.28877195370451,510.169402504322,509.375020080676,4.29,4.16,0.4709,4.49429002060809,0,0.0301108625353025,0.0301108625353025,-0.040024819870018
2006-03-01,4.58895238551526,5.29681624042177,508.883014168131,4.7,4.59,4.77,8.01,0.36577,4.58668742728202,4.58626255806046,4.8,4.7,5.29531285752774,5.29481122721875,508.636100462439,510.169402504322,4.49,4.29,NA,4.50131520311349,0.0480213274271892,0,0,0.0301108625353025
2006-04-01,4.5919086391049,5.30181125580229,510.169402504322,4.7,4.79,4.9,8.05,NA,4.58895238551526,4.58668742728202,4.7,4.8,5.29681624042177,5.29531285752774,508.883014168131,508.636100462439,4.59,4.49,0.36577,4.5049155022466,0,0.0480213274271892,0.0480213274271892,0
2006-05-01,4.5921599182997,5.30479633264575,511.078224270119,4.6,4.94,5,8.23,-0.01284,4.5919086391049,4.58895238551526,4.7,4.7,5.30181125580229,5.29681624042177,510.169402504322,508.883014168131,4.79,4.59,NA,4.51853764632145,0.053834062528932,0,0,0.0480213274271892
2006-06-01,4.59552178954814,5.30727710791951,511.259001661925,4.6,4.99,5.16,8.5,-1.37368,4.5921599182997,4.5919086391049,4.6,4.7,5.30479633264575,5.30181125580229,511.078224270119,510.169402504322,4.94,4.79,-0.01284,4.52073693731324,-0.0275448427297442,0.053834062528932,0.053834062528932,0
2006-07-01,4.59486830334783,5.31271324683177,511.679548992465,4.7,5.24,5.22,8.43,NA,4.59552178954814,4.5921599182997,4.6,4.6,5.30727710791951,5.30479633264575,511.259001661925,511.078224270119,4.99,4.94,-1.37368,4.52455539804117,0,-0.0275448427297442,-0.0275448427297442,0.053834062528932
2006-08-01,4.5991993962469,5.31713912078862,512.33685640835,4.7,5.25,5.08,8.24,-4.14658,4.59486830334783,4.59552178954814,4.7,4.6,5.31271324683177,5.30727710791951,511.679548992465,511.259001661925,5.24,4.99,NA,4.52822002479278,-0.0229900071055173,0,0,-0.0275448427297442
2006-09-01,4.59738596741888,5.31222027171703,510.836678258959,4.5,5.25,4.97,8.08,-0.06366,4.5991993962469,4.59486830334783,4.7,4.7,5.31713912078862,5.31271324683177,512.33685640835,511.679548992465,5.25,5.24,-4.14658,4.53102082836262,0.0306585981764149,-0.0229900071055173,-0.0229900071055173,0
2006-10-01,4.59636049435859,5.30777252531879,508.883014168131,4.4,5.25,5.01,7.91,-0.53817,4.59738596741888,4.5991993962469,4.5,4.7,5.31222027171703,5.31713912078862,510.836678258959,512.33685640835,5.25,5.25,-0.06366,4.52832477816617,-0.00111715307402977,0.0306585981764149,0.0306585981764149,-0.0229900071055173
2006-11-01,4.59609210461472,5.30826769740121,510.351828824297,4.5,5.25,5.01,7.69,NA,4.59636049435859,4.59738596741888,4.4,4.5,5.30777252531879,5.31222027171703,508.883014168131,510.836678258959,5.25,5.25,-0.53817,4.52902968811424,0,-0.00111715307402977,-0.00111715307402977,0.0306585981764149
2006-12-01,4.6062945536498,5.31369846858634,510.957524195116,4.4,5.24,4.94,7.63,-0.36734,4.59609210461472,4.59636049435859,4.5,4.4,5.30826769740121,5.30777252531879,510.351828824297,508.883014168131,5.25,5.25,NA,4.53894063586661,-0.0377475824035397,0,0,-0.00111715307402977
2007-01-01,4.60271316999492,5.31535637464257,509.98664278242,4.6,5.25,5.06,7.58,0.12657,4.6062945536498,4.59609210461472,4.4,4.5,5.31369846858634,5.30826769740121,510.957524195116,510.351828824297,5.24,5.25,-0.36734,4.53677249448924,-0.00283518033278483,-0.0377475824035397,-0.0377475824035397,0
2007-02-01,4.61231063221635,5.31922722377611,511.679548992465,4.5,5.26,5.05,7.38,NA,4.60271316999492,4.6062945536498,4.6,4.4,5.31535637464257,5.31369846858634,509.98664278242,510.957524195116,5.25,5.24,0.12657,4.53264787907941,0,-0.00283518033278483,-0.00283518033278483,-0.0377475824035397
2007-03-01,4.61408235437467,5.32441387126931,513.167228913909,4.4,5.26,4.92,7.49,-0.59946,4.61231063221635,4.60271316999492,4.5,4.6,5.31922722377611,5.31535637464257,511.679548992465,509.98664278242,5.26,5.25,NA,4.54295855553937,-0.0692149515099732,0,0,-0.00283518033278483
2007-04-01,4.62077086017667,5.32741004075131,514.400000616368,4.5,5.25,4.93,7.35,NA,4.61408235437467,4.61231063221635,4.4,4.5,5.32441387126931,5.31922722377611,513.167228913909,511.679548992465,5.26,5.26,-0.59946,4.53964024021816,0,-0.0692149515099732,-0.0692149515099732,0
2007-05-01,4.62130826388016,5.33153451740823,515.502419672156,4.4,5.25,4.91,7.37,-0.01438,4.62077086017667,4.61408235437467,4.5,4.4,5.32741004075131,5.32441387126931,514.400000616368,513.167228913909,5.25,5.26,NA,4.5408695032314,0.0477887749819019,0,0,-0.0692149515099732
2007-06-01,4.6215817760935,5.33384858958769,515.790521283129,4.6,5.25,4.96,7.98,-0.06907,4.62130826388016,4.62077086017667,4.4,4.5,5.33153451740823,5.32741004075131,515.502419672156,514.400000616368,5.25,5.25,-0.01438,4.54381911286979,0.0068074046365516,0.0477887749819019,0.0477887749819019,0
2007-07-01,4.62001249199099,5.33562760205437,516.535723929181,4.7,5.26,4.96,8.9,NA,4.6215817760935,4.62130826388016,4.6,4.4,5.33384858958769,5.33153451740823,515.790521283129,515.502419672156,5.25,5.25,-0.06907,4.54855538906757,0,0.0068074046365516,0.0068074046365516,0.0477887749819019
2007-08-01,4.62197125428617,5.33593583525449,514.981735822959,4.6,5.02,4.47,8.96,0.161686942886555,4.62001249199099,4.6215817760935,4.7,4.6,5.33562760205437,5.33384858958769,516.535723929181,515.790521283129,5.26,5.25,NA,4.55490162953513,0.0579860578690999,0,0,0.0068074046365516
2007-09-01,4.62441187167221,5.34016443549993,515.617759938691,4.7,4.94,4.14,8.55,-21.03079,4.62197125428617,4.62001249199099,4.6,4.7,5.33593583525449,5.33562760205437,514.981735822959,516.535723929181,5.02,5.26,0.161686942886555,4.55413370072752,-0.128891074863685,0.0579860578690999,0.0579860578690999,0
2007-10-01,4.62148241520039,5.34324292990103,516.307021714001,4.7,4.76,4.1,8.63,-2.59216,4.62441187167221,4.62197125428617,4.7,4.6,5.34016443549993,5.33593583525449,515.617759938691,514.981735822959,4.94,5.02,-21.03079,4.56110439437543,0.0923568471680851,-0.128891074863685,-0.128891074863685,0.0579860578690999
2007-11-01,4.62709506950851,5.3510710939839,518.738580584076,4.7,4.49,3.5,9.37,NA,4.62148241520039,4.62441187167221,4.7,4.7,5.34324292990103,5.34016443549993,516.307021714001,515.617759938691,4.76,4.94,-2.59216,4.56098629662693,0,0.0923568471680851,0.0923568471680851,-0.128891074863685
2007-12-01,4.62767895230647,5.35396491738685,518.51486684424,5,4.24,3.26,9.53,3.30383,4.62709506950851,4.62148241520039,4.7,4.7,5.3510710939839,5.34324292990103,518.738580584076,516.307021714001,4.49,4.76,NA,4.56623079326051,0.10321711702166,0,0,0.0923568471680851
2008-01-01,4.62643546857251,5.35740669275402,519.849703126583,5,3.94,2.71,10.03,-10.57658,4.62767895230647,4.62709506950851,5,4.7,5.35396491738685,5.3510710939839,518.51486684424,518.738580584076,4.24,4.49,3.30383,4.57222851830392,-0.112491090100117,0.10321711702166,0.10321711702166,0
2008-02-01,4.62277038972907,5.35982160139148,520.784546338396,4.9,2.98,2.05,10.49,NA,4.62643546857251,4.62767895230647,5,5,5.35740669275402,5.35396491738685,519.849703126583,518.51486684424,3.94,4.24,-10.57658,4.57539321995056,0,-0.112491090100117,-0.112491090100117,0.10321711702166
2008-03-01,4.61957395189869,5.36339324328422,523.590990641942,5.1,2.61,1.54,10.9,11.3441494459148,4.62277038972907,4.62643546857251,4.9,5,5.35982160139148,5.35740669275402,520.784546338396,519.849703126583,2.98,3.94,NA,4.5701738973755,0.166128596366234,0,0,-0.112491090100117
2008-04-01,4.61269579740536,5.36570495024973,525.17497307317,5,2.28,1.74,10.07,-5.99294,4.61957395189869,4.62277038972907,5.1,4.9,5.36339324328422,5.35982160139148,523.590990641942,520.784546338396,2.61,2.98,11.3441494459148,4.57729526522204,-0.0615018919659865,0.166128596366234,0.166128596366234,0
2008-05-01,4.60650529433417,5.37160500231786,528.117120771307,5.4,1.98,2.06,10.09,NA,4.61269579740536,4.61957395189869,5,5.1,5.36570495024973,5.36339324328422,525.17497307317,523.590990641942,2.28,2.61,-5.99294,4.57943690709233,0,-0.0615018919659865,-0.0615018919659865,0.166128596366234
2008-06-01,4.60389737630941,5.38202872111502,530.081424674662,5.6,2,2.42,10.83,-1.53342,4.60650529433417,4.61269579740536,5.4,5,5.37160500231786,5.36570495024973,528.117120771307,525.17497307317,1.98,2.28,NA,4.57961440097156,-0.0533477904153941,0,0,-0.0615018919659865
2008-07-01,4.5993472656453,5.38914478650853,532.544603393629,5.8,2.01,2.28,11.39,NA,4.60389737630941,4.60650529433417,5.6,5.4,5.38202872111502,5.37160500231786,530.081424674662,528.117120771307,2,1.98,-1.53342,4.58160878333843,0,-0.0533477904153941,-0.0533477904153941,0
2008-08-01,4.58342649604813,5.38765520190023,529.330482472449,6.1,2,2.18,11.54,-0.40744,4.5993472656453,4.60389737630941,5.8,5.6,5.38914478650853,5.38202872111502,532.544603393629,530.081424674662,2.01,2,NA,4.57752557052152,0.00551989996279111,0,0,-0.0533477904153941
2008-09-01,4.53857728939893,5.3885099281999,528.269598564508,6.1,1.81,1.91,14.03,10.37303,4.58342649604813,4.5993472656453,6.1,5.8,5.38765520190023,5.38914478650853,529.330482472449,532.544603393629,2,2.01,-0.40744,4.5769939375784,0.154661645508479,0.00551989996279111,0.00551989996279111,0
2008-10-01,4.54858396135785,5.37987431180035,522.789490225149,6.5,0.97,1.42,19.08,-5.15095,4.53857728939893,4.58342649604813,6.1,6.1,5.3885099281999,5.38765520190023,528.269598564508,529.330482472449,1.81,2,10.37303,4.58017130150127,0.182014341027953,0.154661645508479,0.154661645508479,0.00551989996279111
2008-11-01,4.53540951982223,5.36201021770753,517.501915020354,6.8,0.39,1.07,21.81,-0.05027,4.54858396135785,4.53857728939893,6.5,6.1,5.37987431180035,5.3885099281999,522.789490225149,528.269598564508,0.97,1.81,-5.15095,4.58403234769431,0,0.182014341027953,0.182014341027953,0.154661645508479
2008-12-01,4.5067477681914,5.35374261265345,514.107859012155,7.3,0.16,0.49,19.57,-13.70242,4.53540951982223,4.54858396135785,6.8,6.5,5.36201021770753,5.37987431180035,517.501915020354,522.789490225149,0.39,0.97,-0.05027,4.58688808211005,-0.129721397064867,0,0,0.182014341027953
